Turbine_ID,Month_recorded,Section,Zone,Previous_Over_current_Trips,Lubrication_Type,New_Seal,Planned_shutdowns,Average_RPM,Asset_Age_Score,Average_Vibration_Score,Torque_rating,Bearing_Weight_Score,Insulation_Rating,Fatigue_Score,Asset_Failure
1217,06.Jun,1589,W,0,0,1,5,2151,79,261,7,33,38,0,F
1218,09.Sep,1591,N,0,0,0,0,951,31,72,0,0,19,0,T
1219,07.Jul,1592,N,0,0,0,0,729,0,3,0,0,0,0,F
1220,09.Sep,1593,N,0,0,2,0,2686,51,247,2,0,75,0,F
1221,12.Dec,1595,S,0,0,0,0,1120,93,141,0,136,28,4.123106,T
1222,02.Feb,1595,S,0,0,1,3,1120,93,141,4,136,28,4.123106,F
1223,08.Aug,1596,S,3,0,1,1,2886,147,230,2,174,74,11.489125,T
1224,01.Jan,1598,S,0,0,0,0,1151,25,191,0,6,22,3.464102,F
1225,03.Mar,1599,S,0,0,0,2,604,1,118,2,0,13,0,F
1226,04.Apr,1602,W,0,0,0,1,6034,82,353,1,30,111,0,T
1227,06.Jun,1602,W,1,0,2,9,6034,82,353,17,30,111,0,T
1228,03.Mar,1604,W,0,0,0,0,858,0,3,0,0,8,0,F
1229,09.Sep,1606,W,0,0,0,0,2696,0,16,0,0,24,0,F
1230,07.Jul,1608,W,0,2,0,0,4380,0,347,0,24,72,0,F
1231,03.Mar,1610,W,1,0,0,0,1408,0,2,0,0,18,0,F
1232,05.May,1612,W,0,0,0,0,3872,0,59,1,26,55,0,F
1233,08.Aug,1614,W,0,0,0,2,6133,218,567,2,73,113,7.549834,F
1234,09.Sep,1615,W,1,0,0,0,2850,393,549,0,144,35,0,T
1235,03.Mar,1616,W,0,0,1,1,4443,80,444,2,22,71,0,F
1236,03.Mar,1617,W,0,0,2,3,4240,251,465,5,85,73,0,F
1237,05.May,1619,W,1,0,0,0,2736,211,313,0,75,32,0,F
1238,02.Feb,1623,W,0,0,0,0,1315,21,48,0,11,15,0,F
1239,11.Nov,1624,W,0,0,1,1,3263,0,375,2,0,70,0,F
1240,04.Apr,1626,W,0,0,0,0,1504,22,102,0,11,28,3.316625,F
1241,06.Jun,1628,W,1,0,0,1,5105,125,540,1,65,121,0,F
1242,10.Oct,1631,W,0,0,0,0,3268,114,218,0,21,57,9.591663,T
1243,06.Jun,1631,W,0,0,0,0,3268,114,218,0,21,57,9.591663,F
1244,09.Sep,1632,W,0,0,0,1,3817,48,284,1,17,46,0,T
1245,11.Nov,1634,W,0,0,0,0,6802,6,572,0,0,117,1,F
1246,04.Apr,1638,W,0,0,0,1,7533,165,522,1,101,153,0,F
1247,10.Oct,1639,W,0,0,1,4,6672,74,776,5,22,149,0,F
1248,08.Aug,1641,W,0,0,1,2,5780,245,471,3,120,128,0,F
1249,06.Jun,1642,W,0,0,2,15,4409,313,645,17,174,60,0,F
1250,03.Mar,1643,W,0,0,0,0,6478,308,482,0,103,111,0,F
1251,10.Oct,1645,W,0,0,1,1,7110,188,710,2,110,120,0,F
1252,06.Jun,1647,W,0,0,0,1,5789,95,236,1,25,96,0,F
1253,07.Jul,1648,W,0,0,0,0,4376,317,411,0,160,58,0,F
1254,01.Jan,1649,W,0,1,1,6,4183,173,297,8,60,57,0,F
1255,03.Mar,1650,W,0,0,1,2,6062,0,935,3,0,146,0,F
1256,06.Jun,1651,W,0,0,0,0,4764,47,448,0,26,68,0,F
1257,12.Dec,1652,W,0,0,0,0,587,20,70,0,2,7,0,T
1258,06.Jun,1652,W,1,0,0,0,587,20,70,0,2,7,0,F
1259,04.Apr,1657,W,0,0,0,0,1458,18,34,0,0,16,0,F
1260,01.Jan,1659,N,0,0,0,0,530,5,19,0,0,7,0,F
1261,10.Oct,1660,N,1,0,0,0,850,17,57,0,0,10,0,F
1262,08.Aug,1661,N,0,0,0,0,1617,1,54,0,0,31,0,F
1263,03.Mar,1662,N,0,0,0,0,3157,31,54,0,0,22,0,F
1264,10.Oct,1664,S,0,0,1,4,2288,16,153,5,36,62,0,F
1265,11.Nov,1665,S,0,0,0,0,1393,15,22,0,2,16,3.605551,T
1266,01.Jan,1665,S,0,0,0,0,1393,15,22,0,2,16,3.605551,F
1267,02.Feb,1666,S,0,0,0,0,3083,41,201,0,10,69,1,F
1268,12.Dec,1670,W,0,0,2,2,1580,97,268,4,50,24,0,F
1269,10.Oct,1671,W,0,0,0,0,3686,0,0,0,0,6,0,F
1270,10.Oct,1673,W,0,0,0,4,5210,58,277,4,29,97,5.477226,F
1271,06.Jun,1676,W,0,0,1,2,5455,35,479,3,7,78,5,F
1272,05.May,1677,W,0,0,0,0,3202,28,178,0,9,48,0,T
1273,07.Jul,1677,W,0,0,0,0,3202,28,178,0,9,48,0,F
1274,11.Nov,1678,W,0,0,1,5,3285,254,488,6,114,71,0,F
1275,02.Feb,1679,W,1,0,2,3,4213,200,464,9,79,90,0,T
1276,05.May,1679,W,0,0,0,0,4213,200,464,0,79,90,0,F
1277,10.Oct,1680,W,1,0,0,3,4651,228,608,5,92,81,12.083046,F
1278,03.Mar,1681,W,0,0,0,1,5871,140,529,1,43,110,9.110434,F
1279,07.Jul,1688,W,0,0,0,1,885,2,8,1,0,11,0,F
1280,09.Sep,1690,W,0,0,0,1,5812,337,532,1,61,98,15.033296,T
1281,02.Feb,1690,W,0,0,0,3,5812,337,532,3,61,98,15.033296,F
1282,03.Mar,1691,W,1,0,0,1,770,71,136,1,62,14,0,F
1283,05.May,1692,W,0,0,0,2,4217,256,558,2,102,88,0,F
1284,06.Jun,1693,W,0,0,0,1,2682,205,500,1,75,52,0,F
1285,01.Jan,1694,W,3,0,0,1,5537,319,623,2,11,95,16.340135,T
1286,04.Apr,1694,W,3,0,0,2,5537,319,623,2,11,95,16.340135,F
1287,09.Sep,1695,W,0,0,0,0,5534,166,464,0,47,105,8.831761,F
1288,07.Jul,1696,W,2,0,0,0,6808,505,793,0,24,168,20.297783,T
1289,01.Jan,1697,W,0,0,0,0,1894,97,131,0,40,21,0,F
1290,02.Feb,1698,W,2,0,0,1,5950,366,640,1,129,110,13.114877,T
1291,06.Jun,1700,W,0,0,0,0,6223,88,721,0,72,95,1,F
1292,04.Apr,1701,W,0,0,1,2,4414,76,367,3,17,73,5,F
1293,08.Aug,1702,W,2,0,0,0,3684,105,239,0,34,57,0,F
1294,09.Sep,1708,W,0,0,0,0,917,5,9,0,0,3,0,F
1295,11.Nov,1710,N,0,0,0,1,3948,30,148,5,0,40,0,F
1296,06.Jun,1712,N,0,0,0,0,1297,4,14,0,0,5,0,F
1297,01.Jan,1714,N,0,0,0,0,3323,0,20,0,0,13,0,F
1298,08.Aug,1717,N,0,1,5,7,3528,185,427,15,0,93,0,T
1299,10.Oct,1720,S,0,0,0,0,835,18,33,0,3,14,0,F
1300,01.Jan,1721,S,2,0,0,0,435,5,11,0,0,6,1,F
1301,11.Nov,1722,W,0,0,0,1,866,17,132,3,11,15,0,F
1302,10.Oct,1723,W,0,0,0,0,3549,103,399,0,52,62,0,F
1303,05.May,1724,W,0,0,0,2,4370,1,52,2,0,22,0,F
1304,11.Nov,1725,W,0,0,0,0,5747,23,122,0,15,25,0,F
1305,02.Feb,1726,W,0,0,0,0,5255,20,38,0,9,36,0,F
1306,09.Sep,1726,W,0,0,1,1,5255,20,38,2,9,36,0,F
1307,06.Jun,1727,W,1,0,1,2,3107,75,361,6,29,34,0,F
1308,02.Feb,1728,W,0,1,0,1,4465,151,610,1,75,102,0,F
1309,09.Sep,1729,W,1,0,2,4,5543,222,534,6,46,106,9.591663,T
1310,07.Jul,1731,W,0,1,0,0,5713,231,543,0,142,112,0,F
1311,05.May,1732,W,1,0,2,6,5304,305,604,11,151,96,0,T
1312,10.Oct,1739,W,0,0,0,0,3823,15,258,0,7,80,0,T
1313,09.Sep,1739,W,0,0,0,0,3823,15,258,0,7,80,0,F
1314,03.Mar,1740,W,0,0,1,1,1866,36,202,2,42,38,0,F
1315,08.Aug,1741,W,1,0,0,2,5555,213,733,2,92,139,8.774964,F
1316,09.Sep,1745,W,0,0,0,0,8143,0,846,0,0,179,0,F
1317,11.Nov,1748,W,0,4,0,1,5382,152,527,1,63,105,0,F
1318,10.Oct,1749,W,0,0,0,0,3681,269,580,0,114,78,0,F
1319,01.Jan,1751,W,2,0,0,3,8736,749,1109,3,31,213,25.651511,F
1320,07.Jul,1755,W,0,0,0,0,7305,871,924,0,145,110,0,T
1321,02.Feb,1756,W,0,0,0,0,1792,119,137,0,12,38,2,T
1322,06.Jun,1756,W,1,0,0,0,1792,119,137,1,12,38,2,F
1323,02.Feb,1758,W,1,0,1,3,6237,534,766,4,188,117,3.464102,F
1324,12.Dec,1760,W,5,0,0,6,6546,346,567,9,154,90,11.269428,T
1325,11.Nov,1760,W,5,0,1,6,6546,346,567,9,154,90,11.269428,F
1326,04.Apr,1762,W,1,0,0,0,6811,656,967,0,120,100,20.322401,T
1327,07.Jul,1763,W,0,0,0,2,3580,434,546,2,113,60,12.845233,F
1328,07.Jul,1767,W,0,0,0,0,3248,51,214,0,5,54,0,F
1329,07.Jul,1771,N,0,0,0,0,1028,22,38,0,0,11,0,T
1330,09.Sep,1772,N,0,0,0,2,845,36,53,2,0,11,0,T
1331,08.Aug,1772,N,0,0,0,2,845,36,53,2,0,11,0,F
1332,03.Mar,1773,N,0,0,0,0,409,7,7,0,0,1,0,F
1333,12.Dec,1774,N,0,0,2,1,1526,23,37,4,0,12,0,F
1334,07.Jul,1778,N,0,0,0,2,6597,0,212,2,0,115,0,F
1335,05.May,1781,S,1,0,2,3,1190,45,198,8,52,37,5.656854,T
1336,05.May,1787,W,0,0,0,0,2127,7,12,0,0,0,0,F
1337,12.Dec,1787,W,0,0,0,0,2127,7,12,0,0,0,0,F
1338,08.Aug,1788,W,0,1,0,0,3741,116,298,1,38,59,0,F
1339,01.Jan,1790,W,1,1,0,0,4389,107,633,0,45,102,8.3666,T
1340,02.Feb,1791,W,0,1,0,1,2828,195,348,1,77,32,10.630146,F
1341,04.Apr,1793,W,1,0,3,4,5577,197,522,7,77,92,6.324555,F
1342,07.Jul,1794,W,0,0,0,0,3835,0,160,0,0,70,0,F
1343,08.Aug,1795,W,0,0,0,0,4577,98,518,0,35,67,0,T
1344,07.Jul,1796,W,0,0,0,1,5242,121,652,1,51,83,1,F
1345,06.Jun,1797,W,0,1,0,3,2043,36,155,3,23,43,0,T
1346,12.Dec,1798,W,0,0,0,0,4324,90,285,0,63,70,0,F
1347,06.Jun,1801,W,1,0,0,0,5658,610,799,0,98,109,0,F
1348,09.Sep,1802,W,0,0,0,0,2381,117,424,0,42,47,0,F
1349,09.Sep,1804,W,0,0,0,0,4210,70,237,0,23,84,0,F
1350,10.Oct,1805,W,0,0,0,8,5911,506,613,10,45,113,22.51666,F
1351,08.Aug,1806,W,0,0,0,1,6228,0,86,1,0,99,0,F
1352,06.Jun,1807,W,1,0,0,2,4425,370,566,2,62,85,15.84298,T
1353,06.Jun,1809,W,1,1,0,1,6832,18,522,1,1,97,3.316625,F
1354,03.Mar,1810,W,0,0,0,0,6191,313,516,0,3,132,16.217275,T
1355,10.Oct,1811,W,0,0,0,1,5661,14,398,1,0,88,0,F
1356,03.Mar,1813,W,6,0,2,6,11839,1239,1495,8,4,208,34.146742,T
1357,06.Jun,1813,W,6,0,8,24,11839,1239,1495,36,4,208,34.146742,T
1358,01.Jan,1813,W,6,0,1,5,11839,1239,1495,7,4,208,34.146742,T
1359,09.Sep,1815,W,1,0,0,1,8063,198,333,1,0,105,13.228757,T
1360,09.Sep,1816,W,0,0,1,2,3855,195,479,3,31,41,11.135529,F
1361,11.Nov,1819,W,2,0,2,6,11104,1227,1492,10,117,196,31.843367,T
1362,12.Dec,1819,W,2,0,5,10,11104,1227,1492,20,117,196,31.843367,T
1363,09.Sep,1819,W,2,2,1,3,11104,1227,1492,6,117,196,31.843367,T
1364,11.Nov,1821,W,0,0,1,4,7827,604,822,5,91,129,1.732051,T
1365,09.Sep,1821,W,0,0,0,1,7827,604,822,1,91,129,1.732051,T
1366,06.Jun,1822,W,0,0,0,2,3579,189,441,2,73,47,0,T
1367,07.Jul,1823,W,0,0,1,1,6048,134,486,2,50,134,0,T
1368,02.Feb,1823,W,0,0,1,1,6048,134,486,6,50,134,0,F
1369,11.Nov,1824,W,0,0,0,0,5374,203,615,0,98,124,0,F
1370,02.Feb,1825,W,0,0,1,3,4901,155,536,4,36,89,0,T
1371,06.Jun,1826,N,0,0,0,0,2063,1,4,0,0,21,0,F
1372,05.May,1828,N,1,0,0,1,6205,106,216,2,6,90,9.848858,F
1373,08.Aug,1831,N,1,0,1,1,2607,58,99,2,4,27,0,F
1374,02.Feb,1838,N,0,1,0,0,1040,0,39,1,0,16,0,F
1375,07.Jul,1841,N,0,0,0,0,5187,0,0,1,0,1,0,F
1376,07.Jul,1842,N,0,1,0,0,4336,0,124,0,0,96,0,T
1377,08.Aug,1842,N,0,1,1,5,4336,0,124,6,0,96,0,T
1378,07.Jul,1843,N,0,0,0,0,1673,0,57,0,0,23,0,F
1379,04.Apr,1847,S,0,0,2,3,1850,17,110,5,10,47,0,F
1380,08.Aug,1848,S,0,0,0,1,1450,13,121,1,1,34,0,F
1381,02.Feb,1851,S,0,0,1,0,768,2,4,1,0,14,0,F
1382,04.Apr,1852,S,0,0,0,0,2391,0,75,0,0,50,0,F
1383,01.Jan,1853,S,0,0,0,0,1450,0,155,0,0,28,0,F
1384,09.Sep,1854,W,0,1,0,3,3864,12,227,3,15,50,0,T
1385,05.May,1855,W,0,0,0,0,2160,50,98,0,31,39,5.477226,F
1386,06.Jun,1858,W,0,0,2,3,3892,189,531,5,96,72,10.908712,F
1387,07.Jul,1859,W,1,0,0,4,4822,594,813,6,307,74,21.236761,T
1388,04.Apr,1860,W,0,1,0,0,3395,0,32,0,4,12,0,F
1389,05.May,1862,W,0,1,0,0,3399,0,37,0,2,5,0,T
1390,12.Dec,1862,W,0,1,0,0,3399,0,37,0,2,5,0,F
1391,05.May,1864,W,0,0,0,0,1596,95,286,0,48,27,0,T
1392,09.Sep,1865,W,0,0,0,0,229,0,12,0,0,0,0,F
1393,03.Mar,1869,W,0,0,2,2,4763,494,711,4,289,78,0,F
1394,03.Mar,1870,W,0,0,1,1,4009,2,333,2,0,82,0,F
1395,02.Feb,1871,W,0,0,0,1,3668,348,471,1,212,57,0,F
1396,04.Apr,1872,W,0,0,0,0,392,48,98,0,49,4,0,F
1397,07.Jul,1874,W,1,0,0,1,3416,113,295,1,55,55,0,T
1398,10.Oct,1874,W,1,0,0,2,3416,113,295,3,55,55,0,T
1399,05.May,1874,W,1,0,1,6,3416,113,295,7,55,55,0,F
1400,09.Sep,1875,W,1,0,0,0,2869,0,178,0,0,63,0,F
1401,04.Apr,1876,W,0,0,0,0,3682,358,580,0,243,58,0,F
1402,09.Sep,1877,W,0,0,1,1,680,0,80,2,0,29,0,F
1403,12.Dec,1878,W,0,0,0,3,7528,1077,1162,5,78,135,30.805844,T
1404,01.Jan,1878,W,0,0,1,4,7528,1077,1162,8,78,135,30.805844,T
1405,09.Sep,1879,W,0,0,1,4,6739,747,806,5,200,114,14.764823,T
1406,09.Sep,1879,W,0,0,1,4,6739,747,806,5,200,114,14.764823,T
1407,09.Sep,1881,W,0,0,0,0,6675,706,827,0,231,132,12.328828,T
1408,01.Jan,1882,W,0,0,0,5,8687,435,882,5,38,137,20.248457,T
1409,08.Aug,1882,W,1,0,1,3,8687,435,882,6,38,137,20.248457,T
1410,01.Jan,1883,W,1,0,1,3,11296,921,1257,4,42,208,28.930952,T
1411,12.Dec,1883,W,2,0,1,2,11296,921,1257,4,42,208,28.930952,T
1412,12.Dec,1883,W,2,0,1,2,11296,921,1257,4,42,208,28.930952,T
1413,02.Feb,1883,W,2,0,1,3,11296,921,1257,4,42,208,28.930952,F
1414,03.Mar,1884,W,0,0,0,4,6235,699,833,4,72,116,23.345235,F
1415,12.Dec,1885,W,0,0,1,1,7346,10,160,2,2,128,1.414214,T
1416,10.Oct,1885,W,0,0,0,1,7346,10,160,1,2,128,1.414214,F
1417,04.Apr,1886,W,0,0,0,0,5983,1,117,0,0,100,0,F
1418,03.Mar,1887,W,0,0,0,3,4743,3,71,3,1,92,1,F
1419,11.Nov,1888,W,0,0,0,2,6929,282,952,2,5,167,16.552945,T
1420,01.Jan,1888,W,0,0,0,2,6929,282,952,3,5,167,16.552945,T
1421,03.Mar,1888,W,0,0,1,3,6929,282,952,8,5,167,16.552945,T
1422,06.Jun,1888,W,0,0,1,2,6929,282,952,5,5,167,16.552945,T
1423,12.Dec,1890,W,0,0,0,2,9678,47,559,4,7,130,0,F
1424,04.Apr,1893,W,0,0,0,0,2806,54,105,0,18,18,7.141428,F
1425,03.Mar,1894,W,0,0,0,0,3521,22,81,0,2,68,2.44949,F
1426,07.Jul,1895,W,0,0,0,0,5093,166,433,0,12,71,11.135529,F
1427,04.Apr,1898,W,0,0,2,4,8860,56,656,7,6,215,0,F
1428,01.Jan,1900,W,0,1,1,1,4465,513,569,2,313,73,0,T
1429,04.Apr,1900,W,0,1,3,5,4465,513,569,11,313,73,0,F
1430,02.Feb,1901,W,0,0,0,0,1952,142,261,0,69,24,0,F
1431,04.Apr,1903,W,0,0,0,2,4925,132,544,3,55,122,0,F
1432,11.Nov,1905,W,0,0,1,1,2426,22,203,2,13,40,0,F
1433,03.Mar,1908,N,0,0,0,0,4593,1,290,0,0,84,0,F
1434,08.Aug,1909,N,0,0,0,4,8540,309,639,5,9,152,0,T
1435,07.Jul,1910,N,0,0,0,0,3816,52,234,0,9,81,0,T
1436,07.Jul,1911,N,2,1,1,6,10187,376,1001,11,62,195,14.899664,T
1437,07.Jul,1911,N,2,1,1,6,10187,376,1001,11,62,195,14.899664,T
1438,01.Jan,1911,N,2,1,3,11,10187,376,1001,19,62,195,14.899664,T
1439,07.Jul,1911,N,2,1,1,2,10187,376,1001,8,62,195,14.899664,T
1440,07.Jul,1912,N,1,0,0,1,6487,243,390,1,10,91,8.544004,T
1441,08.Aug,1912,N,1,0,0,10,6487,243,390,13,10,91,8.544004,T
1442,08.Aug,1912,N,1,0,0,10,6487,243,390,13,10,91,8.544004,T
1443,09.Sep,1913,N,0,1,0,0,7936,178,373,0,11,120,1.732051,T
1444,04.Apr,1915,N,1,0,1,1,6568,108,285,2,21,71,1.414214,F
1445,03.Mar,1915,N,1,0,1,1,6568,108,285,2,21,71,1.414214,F
1446,04.Apr,1916,N,1,0,2,7,9773,321,897,11,47,178,14.422205,T
1447,07.Jul,1916,N,4,0,3,10,9773,321,897,14,47,178,14.422205,T
1448,07.Jul,1916,N,4,0,3,10,9773,321,897,14,47,178,14.422205,F
1449,06.Jun,1919,N,0,0,2,4,8872,171,505,8,48,114,6.78233,T
1450,06.Jun,1919,N,0,0,2,4,8872,171,505,8,48,114,6.78233,T
1451,04.Apr,1919,N,0,0,0,2,8872,171,505,2,48,114,6.78233,F
1452,08.Aug,1920,N,0,0,0,0,843,26,56,0,0,13,0,T
1453,08.Aug,1921,N,0,0,1,3,2806,1,211,4,17,60,0,F
1454,09.Sep,1922,N,0,0,0,0,1611,0,87,0,0,44,0,F
1455,06.Jun,1924,N,0,1,0,1,2557,28,48,2,0,12,0,T
1456,12.Dec,1926,N,0,0,2,2,475,0,20,4,0,8,0,F
1457,02.Feb,1928,N,0,1,0,2,3876,0,155,2,0,98,0,F
1458,02.Feb,1929,N,0,0,0,0,1743,0,1,0,0,8,0,F
1459,04.Apr,1931,S,0,0,4,10,6031,202,532,15,142,109,0,T
1460,09.Sep,1933,W,0,0,0,0,506,44,57,0,34,12,0,F
1461,07.Jul,1934,W,0,0,1,2,542,58,115,3,30,6,6.324555,F
1462,04.Apr,1935,W,0,0,0,1,864,30,71,1,29,12,0,F
1463,08.Aug,1936,W,0,0,2,3,2207,89,310,6,57,52,8.660254,T
1464,04.Apr,1937,W,0,0,0,0,118,14,25,0,2,1,2.645751,F
1465,04.Apr,1938,W,0,0,3,1,518,12,69,8,1,12,2.828427,T
1466,04.Apr,1938,W,0,0,3,1,518,12,69,8,1,12,2.828427,T
1467,06.Jun,1938,W,2,0,0,0,518,12,69,0,1,12,2.828427,F
1468,09.Sep,1939,W,0,0,0,0,0,9,36,0,0,0,2,F
1469,04.Apr,1942,W,0,0,0,0,5996,46,319,0,27,125,0,T
1470,08.Aug,1944,W,0,0,0,0,2715,71,379,0,26,82,0,F
1471,09.Sep,1945,W,0,0,1,1,1605,144,315,2,54,28,1.732051,F
1472,10.Oct,1946,W,0,1,0,0,4236,355,498,0,159,64,0,F
1473,02.Feb,1947,W,0,0,1,2,3551,411,541,3,191,57,0,F
1474,08.Aug,1950,W,0,0,1,3,1529,27,115,4,30,30,4.242641,F
1475,12.Dec,1951,W,0,0,0,0,1158,62,146,0,26,18,5.09902,F
1476,04.Apr,1953,W,0,0,0,1,2522,69,165,1,39,54,0,F
1477,05.May,1958,W,0,0,2,1,4296,220,532,4,118,71,0,F
1478,03.Mar,1959,W,0,0,0,2,4600,188,490,2,32,77,0,F
1479,02.Feb,1960,W,0,0,0,0,3963,71,150,0,6,58,1.414214,F
1480,06.Jun,1961,W,0,0,1,4,4075,0,577,5,0,70,0,F
1481,03.Mar,1963,W,0,0,1,2,5889,39,353,3,19,143,0,F
1482,10.Oct,1964,W,0,0,1,4,9785,1024,1178,73,132,192,27.676705,T
1483,06.Jun,1965,W,0,0,0,3,7356,19,267,3,1,148,0,F
1484,07.Jul,1966,W,2,0,1,1,10309,358,1042,2,97,202,0,T
1485,11.Nov,1966,W,3,0,4,5,10309,358,1042,9,97,202,0,T
1486,01.Jan,1966,W,2,0,3,7,10309,358,1042,12,97,202,0,F
1487,06.Jun,1967,W,1,0,0,1,7026,50,602,1,7,156,0,F
1488,01.Jan,1968,W,0,0,3,4,6667,212,1420,7,7,172,11.7047,T
1489,10.Oct,1968,W,1,0,1,4,6667,212,1420,5,7,172,11.7047,F
1490,05.May,1970,W,2,0,0,0,6124,13,442,0,6,113,1.414214,F
1491,09.Sep,1971,W,2,0,2,5,8057,722,1053,7,0,126,18.920888,T
1492,04.Apr,1972,W,2,0,0,0,6757,269,509,0,0,112,3.741657,T
1493,04.Apr,1973,W,1,0,0,1,8308,14,305,1,6,142,0,F
1494,12.Dec,1976,W,0,0,0,1,3938,296,427,1,181,60,0,F
1495,09.Sep,1977,W,0,0,1,2,4552,280,424,3,136,67,1,F
1496,06.Jun,1977,W,0,0,0,0,4552,280,424,0,136,67,1,F
1497,03.Mar,1979,W,0,0,1,2,6516,494,851,4,80,127,19.442222,F
1498,07.Jul,1982,W,1,0,0,0,3556,409,575,0,195,64,0,F
1499,06.Jun,1984,W,0,0,0,1,4317,227,439,2,83,58,0,F
1500,07.Jul,1987,N,0,0,0,0,2076,63,127,0,0,38,0,T
1501,09.Sep,1987,N,0,1,1,1,2076,63,127,2,0,38,0,F
1502,06.Jun,1988,N,0,0,0,0,3442,0,171,0,0,58,0,F
1503,02.Feb,1989,N,0,0,0,0,1639,8,72,0,0,28,0,F
1504,09.Sep,1992,N,0,0,0,0,6124,57,330,1,2,106,0,F
1505,02.Feb,1993,N,0,0,1,3,6978,143,442,4,21,91,2.645751,T
1506,07.Jul,1993,N,0,0,1,1,6978,143,442,2,21,91,2.645751,T
1507,05.May,1994,N,1,1,0,1,8239,218,457,1,18,116,1,T
1508,07.Jul,1995,N,3,0,1,3,8922,266,611,4,38,118,13.674794,T
1509,08.Aug,1995,N,3,0,1,11,8922,266,611,15,38,118,13.674794,T
1510,03.Mar,1996,N,3,4,0,3,9636,607,1146,5,45,153,18.654758,T
1511,07.Jul,1996,N,5,4,1,4,9636,607,1146,9,45,153,18.654758,T
1512,12.Dec,1996,N,5,4,2,8,9636,607,1146,13,45,153,18.654758,T
1513,03.Mar,1996,N,5,4,1,6,9636,607,1146,11,45,153,18.654758,T
1514,10.Oct,1996,N,5,6,1,2,9636,607,1146,3,45,153,18.654758,T
1515,07.Jul,1997,N,2,0,0,1,10034,621,1070,1,91,169,20.223748,T
1516,07.Jul,1997,N,2,0,3,8,10034,621,1070,13,91,169,20.223748,T
1517,07.Jul,1998,N,1,0,0,0,6244,222,805,0,32,112,7.745967,T
1518,11.Nov,1998,N,1,0,0,1,6244,222,805,1,32,112,7.745967,F
1519,07.Jul,1999,N,10,0,1,5,8114,382,896,6,37,153,16.155494,T
1520,02.Feb,1999,N,10,0,8,12,8114,382,896,24,37,153,16.155494,T
1521,01.Jan,1999,N,10,0,0,5,8114,382,896,5,37,153,16.155494,F
1522,09.Sep,2000,N,2,1,1,4,10448,744,1032,7,43,155,5.09902,T
1523,07.Jul,2001,N,2,0,1,1,7984,397,784,3,32,140,8.831761,T
1524,08.Aug,2001,N,2,0,1,3,7984,397,784,6,32,140,8.831761,T
1525,08.Aug,2001,N,2,0,1,2,7984,397,784,3,32,140,8.831761,T
1526,12.Dec,2001,N,2,0,0,2,7984,397,784,3,32,140,8.831761,F
1527,04.Apr,2002,N,2,0,2,6,7189,466,985,8,43,144,12.041595,T
1528,04.Apr,2002,N,2,0,2,6,7189,466,985,8,43,144,12.041595,T
1529,05.May,2002,N,4,0,0,10,7189,466,985,17,43,144,12.041595,T
1530,05.May,2002,N,4,0,0,10,7189,466,985,17,43,144,12.041595,T
1531,10.Oct,2002,N,6,0,1,3,7189,466,985,4,43,144,12.041595,T
1532,03.Mar,2004,N,0,0,3,2,8199,274,541,5,33,123,0,T
1533,08.Aug,2007,N,0,0,2,3,2577,0,18,6,0,9,0,F
1534,08.Aug,2008,N,0,0,0,0,414,0,21,0,0,7,0,F
1535,08.Aug,2009,N,0,0,3,3,3956,0,175,6,44,51,0,F
1536,09.Sep,2010,N,0,0,0,0,4423,55,468,0,0,77,0,F
1537,06.Jun,2012,N,0,0,1,1,4611,59,237,2,22,97,0,T
1538,01.Jan,2014,N,0,0,0,0,1872,38,88,0,0,13,0,F
1539,04.Apr,2014,N,0,0,1,0,1872,38,88,1,0,13,0,F
1540,08.Aug,2016,N,0,0,1,1,1211,0,91,2,0,17,0,F
1541,08.Aug,2017,S,1,0,1,1,5505,61,367,3,29,108,0,F
1542,09.Sep,2018,S,0,0,0,0,455,0,46,1,0,12,0,F
1543,10.Oct,2019,S,0,0,1,5,2358,181,255,6,93,52,13.038405,F
1544,04.Apr,2020,S,0,0,0,2,2070,62,66,2,70,23,7.874008,F
1545,07.Jul,2022,S,1,0,0,1,3347,177,382,1,107,53,12.961481,T
1546,11.Nov,2022,S,1,0,0,1,3347,177,382,1,107,53,12.961481,T
1547,10.Oct,2022,S,1,0,0,0,3347,177,382,0,107,53,12.961481,T
1548,07.Jul,2022,S,1,0,1,1,3347,177,382,2,107,53,12.961481,F
1549,08.Aug,2023,S,0,0,1,3,416,69,72,4,16,7,0,T
1550,05.May,2025,S,0,0,0,0,3239,123,397,0,92,50,4.582576,F
1551,09.Sep,2027,S,0,0,0,1,1256,40,106,1,7,23,4.898979,F
1552,01.Jan,2029,S,0,0,1,1,4489,73,418,2,26,118,2.236068,F
1553,10.Oct,2030,S,1,0,0,0,2778,101,166,0,42,42,3.872983,T
1554,11.Nov,2030,S,1,0,0,1,2778,101,166,1,42,42,3.872983,T
1555,03.Mar,2031,S,0,0,0,0,265,0,1,0,0,6,0,F
1556,10.Oct,2033,S,3,1,0,0,2763,227,289,0,96,73,6.708204,F
1557,09.Sep,2034,W,0,0,0,0,348,3,66,0,1,4,0,F
1558,07.Jul,2034,W,0,0,1,1,348,3,66,3,1,4,0,F
1559,08.Aug,2038,W,0,0,1,1,4353,76,519,2,40,72,0,F
1560,07.Jul,2038,W,0,0,2,2,4353,76,519,4,40,72,0,F
1561,01.Jan,2040,W,0,0,0,1,1804,40,292,1,19,24,0,F
